id,vehicle_type,confidence,timestamp
538,car,0.891,2025-12-08 21:36:45
534,car,0.662,2025-12-08 21:36:45
568,car,0.641,2025-12-08 21:36:45
633,car,0.743,2025-12-08 21:36:45
594,car,0.637,2025-12-08 21:36:45
550,car,0.785,2025-12-08 21:36:45
645,car,0.779,2025-12-08 21:36:45
468,car,0.844,2025-12-08 21:36:45
538,car,0.891,2025-12-08 21:36:45
534,car,0.667,2025-12-08 21:36:45
568,car,0.609,2025-12-08 21:36:45
632,car,0.633,2025-12-08 21:36:45
633,car,0.715,2025-12-08 21:36:45
551,car,0.641,2025-12-08 21:36:45
594,car,0.609,2025-12-08 21:36:45
550,car,0.804,2025-12-08 21:36:45
645,car,0.764,2025-12-08 21:36:45
468,car,0.848,2025-12-08 21:36:45
538,car,0.898,2025-12-08 21:36:45
534,car,0.619,2025-12-08 21:36:45
568,car,0.611,2025-12-08 21:36:45
632,car,0.693,2025-12-08 21:36:45
633,car,0.731,2025-12-08 21:36:45
562,car,0.607,2025-12-08 21:36:45
594,car,0.653,2025-12-08 21:36:45
550,car,0.797,2025-12-08 21:36:45
645,car,0.762,2025-12-08 21:36:45
468,car,0.85,2025-12-08 21:36:45
538,car,0.892,2025-12-08 21:36:45
534,car,0.679,2025-12-08 21:36:45
632,car,0.63,2025-12-08 21:36:45
633,car,0.704,2025-12-08 21:36:45
551,car,0.649,2025-12-08 21:36:45
550,car,0.792,2025-12-08 21:36:45
645,car,0.758,2025-12-08 21:36:45
468,car,0.851,2025-12-08 21:36:45
538,car,0.893,2025-12-08 21:36:45
534,car,0.688,2025-12-08 21:36:45
632,car,0.664,2025-12-08 21:36:45
633,car,0.758,2025-12-08 21:36:45
551,car,0.679,2025-12-08 21:36:45
594,car,0.615,2025-12-08 21:36:45
550,car,0.773,2025-12-08 21:36:45
645,car,0.773,2025-12-08 21:36:45
468,car,0.851,2025-12-08 21:36:45
538,car,0.885,2025-12-08 21:36:45
633,car,0.703,2025-12-08 21:36:45
562,car,0.628,2025-12-08 21:36:45
551,car,0.625,2025-12-08 21:36:45
594,car,0.648,2025-12-08 21:36:45
550,car,0.743,2025-12-08 21:36:45
645,car,0.781,2025-12-08 21:36:45
468,car,0.841,2025-12-08 21:36:45
538,car,0.892,2025-12-08 21:36:45
534,car,0.712,2025-12-08 21:36:45
568,car,0.633,2025-12-08 21:36:45
632,car,0.613,2025-12-08 21:36:45
633,car,0.761,2025-12-08 21:36:45
562,car,0.662,2025-12-08 21:36:45
551,car,0.611,2025-12-08 21:36:45
550,car,0.758,2025-12-08 21:36:45
645,car,0.788,2025-12-08 21:36:45
468,car,0.848,2025-12-08 21:36:45
538,car,0.898,2025-12-08 21:36:45
534,car,0.619,2025-12-08 21:36:45
568,car,0.651,2025-12-08 21:36:45
632,car,0.745,2025-12-08 21:36:45
633,car,0.765,2025-12-08 21:36:45
562,car,0.619,2025-12-08 21:36:45
551,car,0.66,2025-12-08 21:36:45
550,car,0.789,2025-12-08 21:36:45
645,car,0.788,2025-12-08 21:36:45
468,car,0.837,2025-12-08 21:36:45
538,car,0.895,2025-12-08 21:36:46
534,car,0.679,2025-12-08 21:36:46
568,car,0.633,2025-12-08 21:36:46
632,car,0.621,2025-12-08 21:36:46
633,car,0.781,2025-12-08 21:36:46
562,car,0.694,2025-12-08 21:36:46
594,car,0.639,2025-12-08 21:36:46
550,car,0.806,2025-12-08 21:36:46
645,car,0.785,2025-12-08 21:36:46
468,car,0.861,2025-12-08 21:36:46
538,car,0.905,2025-12-08 21:36:46
534,car,0.664,2025-12-08 21:36:46
568,car,0.609,2025-12-08 21:36:46
633,car,0.728,2025-12-08 21:36:46
562,car,0.653,2025-12-08 21:36:46
551,car,0.602,2025-12-08 21:36:46
594,car,0.602,2025-12-08 21:36:46
550,car,0.785,2025-12-08 21:36:46
645,car,0.769,2025-12-08 21:36:46
468,car,0.829,2025-12-08 21:36:46
538,car,0.893,2025-12-08 21:36:46
534,car,0.607,2025-12-08 21:36:46
568,car,0.621,2025-12-08 21:36:46
632,car,0.693,2025-12-08 21:36:46
633,car,0.74,2025-12-08 21:36:46
562,car,0.604,2025-12-08 21:36:46
594,car,0.637,2025-12-08 21:36:46
550,car,0.789,2025-12-08 21:36:46
645,car,0.779,2025-12-08 21:36:46
468,car,0.855,2025-12-08 21:36:46
538,car,0.881,2025-12-08 21:36:46
534,car,0.635,2025-12-08 21:36:46
632,car,0.633,2025-12-08 21:36:46
633,car,0.749,2025-12-08 21:36:46
562,car,0.734,2025-12-08 21:36:46
551,car,0.602,2025-12-08 21:36:46
594,car,0.625,2025-12-08 21:36:46
550,car,0.774,2025-12-08 21:36:46
645,car,0.755,2025-12-08 21:36:46
468,car,0.859,2025-12-08 21:36:46
538,car,0.893,2025-12-08 21:36:46
632,car,0.672,2025-12-08 21:36:46
633,car,0.755,2025-12-08 21:36:46
562,car,0.643,2025-12-08 21:36:46
551,car,0.637,2025-12-08 21:36:46
594,car,0.641,2025-12-08 21:36:46
550,car,0.785,2025-12-08 21:36:46
645,car,0.762,2025-12-08 21:36:46
468,car,0.853,2025-12-08 21:36:46
538,car,0.897,2025-12-08 21:36:46
568,car,0.658,2025-12-08 21:36:46
632,car,0.737,2025-12-08 21:36:46
633,car,0.773,2025-12-08 21:36:46
562,car,0.625,2025-12-08 21:36:46
551,car,0.604,2025-12-08 21:36:46
550,car,0.745,2025-12-08 21:36:46
645,car,0.769,2025-12-08 21:36:46
468,car,0.85,2025-12-08 21:36:46
538,car,0.897,2025-12-08 21:36:46
568,car,0.615,2025-12-08 21:36:46
632,car,0.655,2025-12-08 21:36:46
633,car,0.698,2025-12-08 21:36:46
594,car,0.623,2025-12-08 21:36:46
550,car,0.794,2025-12-08 21:36:46
645,car,0.764,2025-12-08 21:36:46
468,car,0.851,2025-12-08 21:36:46
538,car,0.892,2025-12-08 21:36:47
568,car,0.644,2025-12-08 21:36:47
633,car,0.739,2025-12-08 21:36:47
562,car,0.619,2025-12-08 21:36:47
551,car,0.6,2025-12-08 21:36:47
594,car,0.606,2025-12-08 21:36:47
550,car,0.791,2025-12-08 21:36:47
645,car,0.768,2025-12-08 21:36:47
468,car,0.849,2025-12-08 21:36:47
538,car,0.888,2025-12-08 21:36:47
534,car,0.619,2025-12-08 21:36:47
568,car,0.657,2025-12-08 21:36:47
632,car,0.626,2025-12-08 21:36:47
633,car,0.761,2025-12-08 21:36:47
562,car,0.637,2025-12-08 21:36:47
551,car,0.611,2025-12-08 21:36:47
594,car,0.615,2025-12-08 21:36:47
550,car,0.78,2025-12-08 21:36:47
645,car,0.737,2025-12-08 21:36:47
468,car,0.833,2025-12-08 21:36:47
538,car,0.893,2025-12-08 21:36:47
534,car,0.66,2025-12-08 21:36:47
633,car,0.731,2025-12-08 21:36:47
551,car,0.639,2025-12-08 21:36:47
594,car,0.657,2025-12-08 21:36:47
550,car,0.764,2025-12-08 21:36:47
645,car,0.743,2025-12-08 21:36:47
468,car,0.841,2025-12-08 21:36:47
538,car,0.904,2025-12-08 21:36:47
534,car,0.703,2025-12-08 21:36:47
633,car,0.706,2025-12-08 21:36:47
562,car,0.742,2025-12-08 21:36:47
551,car,0.607,2025-12-08 21:36:47
594,car,0.667,2025-12-08 21:36:47
550,car,0.771,2025-12-08 21:36:47
645,car,0.768,2025-12-08 21:36:47
468,car,0.856,2025-12-08 21:36:47
538,car,0.893,2025-12-08 21:36:47
534,car,0.606,2025-12-08 21:36:47
568,car,0.626,2025-12-08 21:36:47
632,car,0.66,2025-12-08 21:36:47
633,car,0.742,2025-12-08 21:36:47
562,car,0.632,2025-12-08 21:36:47
594,car,0.637,2025-12-08 21:36:47
550,car,0.772,2025-12-08 21:36:47
645,car,0.762,2025-12-08 21:36:47
468,car,0.858,2025-12-08 21:36:47
538,car,0.892,2025-12-08 21:36:47
534,car,0.617,2025-12-08 21:36:47
632,car,0.633,2025-12-08 21:36:47
633,car,0.768,2025-12-08 21:36:47
562,car,0.674,2025-12-08 21:36:47
550,car,0.766,2025-12-08 21:36:47
645,car,0.784,2025-12-08 21:36:47
468,car,0.86,2025-12-08 21:36:47
538,car,0.893,2025-12-08 21:36:47
632,car,0.643,2025-12-08 21:36:47
633,car,0.715,2025-12-08 21:36:47
551,car,0.644,2025-12-08 21:36:47
550,car,0.781,2025-12-08 21:36:47
645,car,0.762,2025-12-08 21:36:47
468,car,0.852,2025-12-08 21:36:47
538,car,0.897,2025-12-08 21:36:47
534,car,0.722,2025-12-08 21:36:47
632,car,0.611,2025-12-08 21:36:47
633,car,0.764,2025-12-08 21:36:47
562,car,0.666,2025-12-08 21:36:47
594,car,0.604,2025-12-08 21:36:47
550,car,0.769,2025-12-08 21:36:47
645,car,0.779,2025-12-08 21:36:47
468,car,0.855,2025-12-08 21:36:47
538,car,0.892,2025-12-08 21:36:48
633,car,0.736,2025-12-08 21:36:48
562,car,0.698,2025-12-08 21:36:48
550,car,0.789,2025-12-08 21:36:48
645,car,0.762,2025-12-08 21:36:48
468,car,0.846,2025-12-08 21:36:48
538,car,0.896,2025-12-08 21:36:48
632,car,0.667,2025-12-08 21:36:48
633,car,0.719,2025-12-08 21:36:48
551,car,0.623,2025-12-08 21:36:48
550,car,0.766,2025-12-08 21:36:48
645,car,0.792,2025-12-08 21:36:48
468,car,0.843,2025-12-08 21:36:48
538,car,0.895,2025-12-08 21:36:48
534,car,0.641,2025-12-08 21:36:48
632,car,0.658,2025-12-08 21:36:48
633,car,0.693,2025-12-08 21:36:48
550,car,0.779,2025-12-08 21:36:48
645,car,0.774,2025-12-08 21:36:48
468,car,0.84,2025-12-08 21:36:48
538,car,0.898,2025-12-08 21:36:48
534,car,0.643,2025-12-08 21:36:48
632,car,0.635,2025-12-08 21:36:48
633,car,0.764,2025-12-08 21:36:48
551,car,0.653,2025-12-08 21:36:48
594,car,0.611,2025-12-08 21:36:48
550,car,0.798,2025-12-08 21:36:48
645,car,0.774,2025-12-08 21:36:48
468,car,0.843,2025-12-08 21:36:48
538,car,0.895,2025-12-08 21:36:48
534,car,0.66,2025-12-08 21:36:48
632,car,0.667,2025-12-08 21:36:48
633,car,0.75,2025-12-08 21:36:48
562,car,0.637,2025-12-08 21:36:48
550,car,0.801,2025-12-08 21:36:48
645,car,0.768,2025-12-08 21:36:48
468,car,0.85,2025-12-08 21:36:48
538,car,0.897,2025-12-08 21:36:48
534,car,0.679,2025-12-08 21:36:48
632,car,0.67,2025-12-08 21:36:48
633,car,0.761,2025-12-08 21:36:48
562,car,0.669,2025-12-08 21:36:48
594,car,0.611,2025-12-08 21:36:48
550,car,0.776,2025-12-08 21:36:48
645,car,0.774,2025-12-08 21:36:48
468,car,0.817,2025-12-08 21:36:48
538,car,0.892,2025-12-08 21:36:48
568,car,0.619,2025-12-08 21:36:48
632,car,0.63,2025-12-08 21:36:48
633,car,0.752,2025-12-08 21:36:48
634,car,0.602,2025-12-08 21:36:48
594,car,0.611,2025-12-08 21:36:48
550,car,0.776,2025-12-08 21:36:48
645,car,0.761,2025-12-08 21:36:48
468,car,0.813,2025-12-08 21:36:48
538,car,0.89,2025-12-08 21:36:48
568,car,0.632,2025-12-08 21:36:48
632,car,0.617,2025-12-08 21:36:48
633,car,0.764,2025-12-08 21:36:48
551,car,0.613,2025-12-08 21:36:48
594,car,0.649,2025-12-08 21:36:48
550,car,0.774,2025-12-08 21:36:48
645,car,0.771,2025-12-08 21:36:48
468,car,0.836,2025-12-08 21:36:48
538,car,0.886,2025-12-08 21:36:48
568,car,0.619,2025-12-08 21:36:48
632,car,0.712,2025-12-08 21:36:48
633,car,0.755,2025-12-08 21:36:48
594,car,0.639,2025-12-08 21:36:48
550,car,0.773,2025-12-08 21:36:48
645,car,0.745,2025-12-08 21:36:48
468,car,0.831,2025-12-08 21:36:48
538,car,0.9,2025-12-08 21:36:49
534,car,0.693,2025-12-08 21:36:49
632,car,0.623,2025-12-08 21:36:49
633,car,0.696,2025-12-08 21:36:49
562,car,0.653,2025-12-08 21:36:49
551,car,0.676,2025-12-08 21:36:49
594,car,0.646,2025-12-08 21:36:49
550,car,0.784,2025-12-08 21:36:49
645,car,0.771,2025-12-08 21:36:49
468,car,0.869,2025-12-08 21:36:49
538,car,0.897,2025-12-08 21:36:49
534,car,0.667,2025-12-08 21:36:49
568,car,0.67,2025-12-08 21:36:49
632,car,0.662,2025-12-08 21:36:49
633,car,0.743,2025-12-08 21:36:49
562,car,0.602,2025-12-08 21:36:49
551,car,0.613,2025-12-08 21:36:49
550,car,0.766,2025-12-08 21:36:49
645,car,0.769,2025-12-08 21:36:49
468,car,0.861,2025-12-08 21:36:49
538,car,0.892,2025-12-08 21:36:49
534,car,0.621,2025-12-08 21:36:49
568,car,0.619,2025-12-08 21:36:49
632,car,0.722,2025-12-08 21:36:49
633,car,0.768,2025-12-08 21:36:49
562,car,0.625,2025-12-08 21:36:49
551,car,0.688,2025-12-08 21:36:49
594,car,0.635,2025-12-08 21:36:49
550,car,0.793,2025-12-08 21:36:49
645,car,0.759,2025-12-08 21:36:49
468,car,0.84,2025-12-08 21:36:49
538,car,0.896,2025-12-08 21:36:49
534,car,0.646,2025-12-08 21:36:49
568,car,0.63,2025-12-08 21:36:49
632,car,0.662,2025-12-08 21:36:49
633,car,0.78,2025-12-08 21:36:49
562,car,0.72,2025-12-08 21:36:49
551,car,0.607,2025-12-08 21:36:49
594,car,0.625,2025-12-08 21:36:49
550,car,0.798,2025-12-08 21:36:49
645,car,0.781,2025-12-08 21:36:49
468,car,0.835,2025-12-08 21:36:49
538,car,0.895,2025-12-08 21:36:49
534,car,0.633,2025-12-08 21:36:49
632,car,0.66,2025-12-08 21:36:49
633,car,0.725,2025-12-08 21:36:49
562,car,0.637,2025-12-08 21:36:49
551,car,0.662,2025-12-08 21:36:49
594,car,0.611,2025-12-08 21:36:49
550,car,0.783,2025-12-08 21:36:49
645,car,0.779,2025-12-08 21:36:49
468,car,0.85,2025-12-08 21:36:49
538,car,0.896,2025-12-08 21:36:49
534,car,0.669,2025-12-08 21:36:49
632,car,0.602,2025-12-08 21:36:49
633,car,0.759,2025-12-08 21:36:49
562,car,0.66,2025-12-08 21:36:49
551,car,0.625,2025-12-08 21:36:49
594,car,0.658,2025-12-08 21:36:49
550,car,0.781,2025-12-08 21:36:49
645,car,0.742,2025-12-08 21:36:49
468,car,0.857,2025-12-08 21:36:49
538,car,0.89,2025-12-08 21:36:49
534,car,0.666,2025-12-08 21:36:49
632,car,0.667,2025-12-08 21:36:49
633,car,0.736,2025-12-08 21:36:49
562,car,0.703,2025-12-08 21:36:49
551,car,0.641,2025-12-08 21:36:49
594,car,0.602,2025-12-08 21:36:49
550,car,0.797,2025-12-08 21:36:49
645,car,0.78,2025-12-08 21:36:49
468,car,0.865,2025-12-08 21:36:49
538,car,0.899,2025-12-08 21:36:49
568,car,0.628,2025-12-08 21:36:49
632,car,0.615,2025-12-08 21:36:49
633,car,0.679,2025-12-08 21:36:49
562,car,0.635,2025-12-08 21:36:49
551,car,0.674,2025-12-08 21:36:49
550,car,0.814,2025-12-08 21:36:49
640,truck,0.623,2025-12-08 21:36:49
645,car,0.773,2025-12-08 21:36:49
468,car,0.866,2025-12-08 21:36:49
538,car,0.886,2025-12-08 21:36:50
633,car,0.706,2025-12-08 21:36:50
562,car,0.664,2025-12-08 21:36:50
551,car,0.648,2025-12-08 21:36:50
594,car,0.643,2025-12-08 21:36:50
550,car,0.792,2025-12-08 21:36:50
645,car,0.749,2025-12-08 21:36:50
468,car,0.858,2025-12-08 21:36:50
538,car,0.864,2025-12-08 21:36:50
551,car,0.604,2025-12-08 21:36:50
550,car,0.74,2025-12-08 21:36:50
645,car,0.742,2025-12-08 21:36:50
468,car,0.836,2025-12-08 21:36:50
538,car,0.889,2025-12-08 21:36:50
632,car,0.684,2025-12-08 21:36:50
633,car,0.674,2025-12-08 21:36:50
562,car,0.688,2025-12-08 21:36:50
551,car,0.637,2025-12-08 21:36:50
550,car,0.756,2025-12-08 21:36:50
640,truck,0.693,2025-12-08 21:36:50
645,car,0.785,2025-12-08 21:36:50
468,car,0.859,2025-12-08 21:36:50
538,car,0.892,2025-12-08 21:36:50
562,car,0.662,2025-12-08 21:36:50
551,car,0.628,2025-12-08 21:36:50
550,car,0.655,2025-12-08 21:36:50
645,car,0.764,2025-12-08 21:36:50
468,car,0.845,2025-12-08 21:36:50
538,car,0.891,2025-12-08 21:36:50
633,car,0.709,2025-12-08 21:36:50
562,car,0.683,2025-12-08 21:36:50
551,car,0.646,2025-12-08 21:36:50
550,car,0.71,2025-12-08 21:36:50
645,car,0.793,2025-12-08 21:36:50
468,car,0.857,2025-12-08 21:36:50
538,car,0.89,2025-12-08 21:36:50
633,car,0.723,2025-12-08 21:36:50
562,car,0.615,2025-12-08 21:36:50
550,car,0.722,2025-12-08 21:36:50
645,car,0.794,2025-12-08 21:36:50
468,car,0.862,2025-12-08 21:36:50
538,car,0.877,2025-12-08 21:36:50
633,car,0.701,2025-12-08 21:36:50
562,car,0.625,2025-12-08 21:36:50
551,car,0.632,2025-12-08 21:36:50
594,car,0.606,2025-12-08 21:36:50
550,car,0.761,2025-12-08 21:36:50
645,car,0.748,2025-12-08 21:36:50
468,car,0.861,2025-12-08 21:36:50
538,car,0.89,2025-12-08 21:36:50
632,car,0.643,2025-12-08 21:36:50
633,car,0.684,2025-12-08 21:36:50
562,car,0.626,2025-12-08 21:36:50
551,car,0.626,2025-12-08 21:36:50
550,car,0.759,2025-12-08 21:36:50
645,car,0.765,2025-12-08 21:36:50
468,car,0.85,2025-12-08 21:36:50
534,car,0.63,2025-12-08 21:36:50
538,car,0.893,2025-12-08 21:36:51
633,car,0.727,2025-12-08 21:36:51
562,car,0.672,2025-12-08 21:36:51
551,car,0.621,2025-12-08 21:36:51
550,car,0.729,2025-12-08 21:36:51
635,car,0.641,2025-12-08 21:36:51
645,car,0.745,2025-12-08 21:36:51
468,car,0.86,2025-12-08 21:36:51
534,car,0.756,2025-12-08 21:36:51
538,car,0.897,2025-12-08 21:36:51
633,car,0.664,2025-12-08 21:36:51
562,car,0.625,2025-12-08 21:36:51
551,car,0.626,2025-12-08 21:36:51
594,car,0.669,2025-12-08 21:36:51
550,car,0.717,2025-12-08 21:36:51
645,car,0.749,2025-12-08 21:36:51
468,car,0.86,2025-12-08 21:36:51
534,car,0.696,2025-12-08 21:36:51
538,car,0.898,2025-12-08 21:36:51
633,car,0.714,2025-12-08 21:36:51
562,car,0.729,2025-12-08 21:36:51
594,car,0.648,2025-12-08 21:36:51
550,car,0.777,2025-12-08 21:36:51
645,car,0.765,2025-12-08 21:36:51
468,car,0.851,2025-12-08 21:36:51
534,car,0.706,2025-12-08 21:36:51
538,car,0.893,2025-12-08 21:36:51
632,car,0.633,2025-12-08 21:36:51
633,car,0.731,2025-12-08 21:36:51
562,car,0.71,2025-12-08 21:36:51
551,car,0.619,2025-12-08 21:36:51
550,car,0.728,2025-12-08 21:36:51
645,car,0.787,2025-12-08 21:36:51
468,car,0.86,2025-12-08 21:36:51
538,car,0.896,2025-12-08 21:36:51
632,car,0.667,2025-12-08 21:36:51
633,car,0.737,2025-12-08 21:36:51
562,car,0.689,2025-12-08 21:36:51
594,car,0.617,2025-12-08 21:36:51
550,car,0.745,2025-12-08 21:36:51
645,car,0.768,2025-12-08 21:36:51
468,car,0.844,2025-12-08 21:36:51
534,car,0.635,2025-12-08 21:36:51
538,car,0.89,2025-12-08 21:36:51
633,car,0.766,2025-12-08 21:36:51
562,car,0.641,2025-12-08 21:36:51
594,car,0.619,2025-12-08 21:36:51
550,car,0.749,2025-12-08 21:36:51
645,car,0.766,2025-12-08 21:36:51
468,car,0.862,2025-12-08 21:36:51
538,car,0.891,2025-12-08 21:36:51
632,car,0.619,2025-12-08 21:36:51
633,car,0.691,2025-12-08 21:36:51
562,car,0.681,2025-12-08 21:36:51
551,car,0.6,2025-12-08 21:36:51
594,car,0.607,2025-12-08 21:36:51
550,car,0.729,2025-12-08 21:36:51
645,car,0.774,2025-12-08 21:36:51
468,car,0.861,2025-12-08 21:36:51
538,car,0.888,2025-12-08 21:36:51
633,car,0.674,2025-12-08 21:36:51
562,car,0.753,2025-12-08 21:36:51
594,car,0.646,2025-12-08 21:36:51
550,car,0.727,2025-12-08 21:36:51
645,car,0.774,2025-12-08 21:36:51
468,car,0.84,2025-12-08 21:36:51
534,car,0.737,2025-12-08 21:36:51
538,car,0.888,2025-12-08 21:36:52
632,car,0.637,2025-12-08 21:36:52
633,car,0.717,2025-12-08 21:36:52
562,car,0.736,2025-12-08 21:36:52
551,car,0.628,2025-12-08 21:36:52
594,car,0.664,2025-12-08 21:36:52
550,car,0.768,2025-12-08 21:36:52
640,truck,0.607,2025-12-08 21:36:52
645,car,0.742,2025-12-08 21:36:52
468,car,0.858,2025-12-08 21:36:52
534,car,0.662,2025-12-08 21:36:52
538,car,0.896,2025-12-08 21:36:52
633,car,0.725,2025-12-08 21:36:52
562,car,0.669,2025-12-08 21:36:52
594,car,0.63,2025-12-08 21:36:52
550,car,0.764,2025-12-08 21:36:52
645,car,0.772,2025-12-08 21:36:52
468,car,0.858,2025-12-08 21:36:52
534,car,0.633,2025-12-08 21:36:52
538,car,0.891,2025-12-08 21:36:52
632,car,0.684,2025-12-08 21:36:52
633,car,0.722,2025-12-08 21:36:52
562,car,0.625,2025-12-08 21:36:52
550,car,0.715,2025-12-08 21:36:52
635,car,0.623,2025-12-08 21:36:52
645,car,0.756,2025-12-08 21:36:52
468,car,0.853,2025-12-08 21:36:52
534,car,0.648,2025-12-08 21:36:52
538,car,0.886,2025-12-08 21:36:52
633,car,0.651,2025-12-08 21:36:52
562,car,0.615,2025-12-08 21:36:52
550,car,0.756,2025-12-08 21:36:52
645,car,0.765,2025-12-08 21:36:52
468,car,0.856,2025-12-08 21:36:52
534,car,0.667,2025-12-08 21:36:52
538,car,0.9,2025-12-08 21:36:52
632,car,0.637,2025-12-08 21:36:52
633,car,0.715,2025-12-08 21:36:52
562,car,0.677,2025-12-08 21:36:52
594,car,0.649,2025-12-08 21:36:52
550,car,0.722,2025-12-08 21:36:52
645,car,0.755,2025-12-08 21:36:52
468,car,0.864,2025-12-08 21:36:52
534,car,0.621,2025-12-08 21:36:52
538,car,0.897,2025-12-08 21:36:52
568,car,0.602,2025-12-08 21:36:52
633,car,0.728,2025-12-08 21:36:52
562,car,0.686,2025-12-08 21:36:52
594,car,0.667,2025-12-08 21:36:52
550,car,0.749,2025-12-08 21:36:52
645,car,0.769,2025-12-08 21:36:52
468,car,0.873,2025-12-08 21:36:52
538,car,0.884,2025-12-08 21:36:52
633,car,0.715,2025-12-08 21:36:52
562,car,0.625,2025-12-08 21:36:52
550,car,0.731,2025-12-08 21:36:52
645,car,0.748,2025-12-08 21:36:52
468,car,0.855,2025-12-08 21:36:52
538,car,0.895,2025-12-08 21:36:52
633,car,0.723,2025-12-08 21:36:52
562,car,0.649,2025-12-08 21:36:52
594,car,0.623,2025-12-08 21:36:52
550,car,0.74,2025-12-08 21:36:52
640,truck,0.611,2025-12-08 21:36:52
645,car,0.774,2025-12-08 21:36:52
468,car,0.858,2025-12-08 21:36:52
534,car,0.696,2025-12-08 21:36:52
538,car,0.882,2025-12-08 21:36:53
632,car,0.609,2025-12-08 21:36:53
633,car,0.706,2025-12-08 21:36:53
562,car,0.684,2025-12-08 21:36:53
550,car,0.688,2025-12-08 21:36:53
640,truck,0.649,2025-12-08 21:36:53
645,car,0.787,2025-12-08 21:36:53
468,car,0.856,2025-12-08 21:36:53
534,car,0.607,2025-12-08 21:36:53
538,car,0.9,2025-12-08 21:36:53
633,car,0.686,2025-12-08 21:36:53
562,car,0.717,2025-12-08 21:36:53
550,car,0.729,2025-12-08 21:36:53
645,car,0.776,2025-12-08 21:36:53
468,car,0.856,2025-12-08 21:36:53
534,car,0.736,2025-12-08 21:36:53
538,car,0.888,2025-12-08 21:36:53
633,car,0.722,2025-12-08 21:36:53
562,car,0.677,2025-12-08 21:36:53
594,car,0.655,2025-12-08 21:36:53
550,car,0.717,2025-12-08 21:36:53
645,car,0.771,2025-12-08 21:36:53
468,car,0.865,2025-12-08 21:36:53
538,car,0.896,2025-12-08 21:36:53
568,car,0.602,2025-12-08 21:36:53
632,car,0.606,2025-12-08 21:36:53
633,car,0.734,2025-12-08 21:36:53
562,car,0.662,2025-12-08 21:36:53
594,car,0.632,2025-12-08 21:36:53
550,car,0.742,2025-12-08 21:36:53
645,car,0.776,2025-12-08 21:36:53
468,car,0.859,2025-12-08 21:36:53
534,car,0.648,2025-12-08 21:36:53
538,car,0.893,2025-12-08 21:36:53
632,car,0.651,2025-12-08 21:36:53
633,car,0.666,2025-12-08 21:36:53
562,car,0.658,2025-12-08 21:36:53
550,car,0.712,2025-12-08 21:36:53
645,car,0.779,2025-12-08 21:36:53
468,car,0.871,2025-12-08 21:36:53
538,car,0.877,2025-12-08 21:36:53
632,car,0.613,2025-12-08 21:36:53
633,car,0.74,2025-12-08 21:36:53
562,car,0.657,2025-12-08 21:36:53
551,car,0.648,2025-12-08 21:36:53
594,car,0.633,2025-12-08 21:36:53
550,car,0.789,2025-12-08 21:36:53
640,truck,0.615,2025-12-08 21:36:53
645,car,0.777,2025-12-08 21:36:53
468,car,0.872,2025-12-08 21:36:53
538,car,0.9,2025-12-08 21:36:53
632,car,0.606,2025-12-08 21:36:53
633,car,0.709,2025-12-08 21:36:53
562,car,0.717,2025-12-08 21:36:53
594,car,0.646,2025-12-08 21:36:53
550,car,0.732,2025-12-08 21:36:53
635,car,0.602,2025-12-08 21:36:53
645,car,0.787,2025-12-08 21:36:53
468,car,0.872,2025-12-08 21:36:53
534,car,0.699,2025-12-08 21:36:53
538,car,0.894,2025-12-08 21:36:53
633,car,0.719,2025-12-08 21:36:53
562,car,0.672,2025-12-08 21:36:53
594,car,0.653,2025-12-08 21:36:53
550,car,0.703,2025-12-08 21:36:53
645,car,0.771,2025-12-08 21:36:53
468,car,0.867,2025-12-08 21:36:53
534,car,0.658,2025-12-08 21:36:53
538,car,0.89,2025-12-08 21:36:54
632,car,0.617,2025-12-08 21:36:54
633,car,0.717,2025-12-08 21:36:54
562,car,0.693,2025-12-08 21:36:54
594,car,0.679,2025-12-08 21:36:54
550,car,0.745,2025-12-08 21:36:54
645,car,0.761,2025-12-08 21:36:54
468,car,0.873,2025-12-08 21:36:54
534,car,0.696,2025-12-08 21:36:54
538,car,0.885,2025-12-08 21:36:54
633,car,0.708,2025-12-08 21:36:54
562,car,0.691,2025-12-08 21:36:54
594,car,0.67,2025-12-08 21:36:54
550,car,0.739,2025-12-08 21:36:54
645,car,0.781,2025-12-08 21:36:54
468,car,0.865,2025-12-08 21:36:54
534,car,0.633,2025-12-08 21:36:54
538,car,0.899,2025-12-08 21:36:54
633,car,0.749,2025-12-08 21:36:54
562,car,0.672,2025-12-08 21:36:54
594,car,0.67,2025-12-08 21:36:54
550,car,0.723,2025-12-08 21:36:54
640,truck,0.6,2025-12-08 21:36:54
645,car,0.791,2025-12-08 21:36:54
468,car,0.861,2025-12-08 21:36:54
534,car,0.613,2025-12-08 21:36:54
538,car,0.896,2025-12-08 21:36:54
633,car,0.728,2025-12-08 21:36:54
562,car,0.731,2025-12-08 21:36:54
594,car,0.617,2025-12-08 21:36:54
550,car,0.75,2025-12-08 21:36:54
645,car,0.776,2025-12-08 21:36:54
468,car,0.877,2025-12-08 21:36:54
534,car,0.646,2025-12-08 21:36:54
538,car,0.892,2025-12-08 21:36:54
633,car,0.723,2025-12-08 21:36:54
562,car,0.725,2025-12-08 21:36:54
594,car,0.623,2025-12-08 21:36:54
550,car,0.759,2025-12-08 21:36:54
640,truck,0.617,2025-12-08 21:36:54
645,car,0.764,2025-12-08 21:36:54
